0,0,0,0,0,16,77,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,77,17,0,0,0,0,0,0,0,80,80,80,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,80,80,80,80,80,80,0,0,0,0,0,0,0,80,0,0,0,0,0,80,80,80,0,0,0,0,0,0,0,0,16,12,12,12,12,12,12,38,42,45,45,45,45,45,45,45,45,45,45,45,52,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,
0,0,0,0,0,16,77,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,77,17,0,0,0,0,0,0,0,80,80,80,80,80,0,0,0,0,0,0,0,80,80,0,0,80,80,80,80,80,80,80,80,0,0,0,0,0,0,80,80,0,0,80,0,0,80,80,0,0,0,80,0,0,0,0,0,18,22,12,12,12,12,12,33,44,45,45,45,45,45,45,45,45,45,45,45,52,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,
0,0,0,0,0,16,77,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,77,17,0,0,0,0,0,0,0,80,80,80,80,80,80,0,0,80,0,0,0,0,80,80,0,80,80,80,80,80,80,80,80,0,80,0,0,0,80,80,0,0,0,0,0,0,80,80,80,0,0,80,0,0,0,0,0,0,16,12,12,12,12,12,36,45,45,45,45,45,45,45,45,45,45,45,45,52,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,
0,0,0,0,0,16,77,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,77,17,0,0,0,0,0,0,0,0,80,80,80,80,80,80,0,0,0,0,0,0,0,80,0,80,80,80,80,80,80,80,80,0,0,80,0,0,80,80,0,80,0,0,0,0,0,80,80,0,0,0,0,0,0,0,0,0,16,12,12,12,12,33,44,45,45,45,45,45,45,45,45,45,45,45,45,52,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,
0,0,0,0,0,16,77,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,77,17,0,0,0,0,0,0,0,0,0,80,80,80,80,80,80,0,0,0,0,0,0,80,80,80,80,80,0,80,0,80,80,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12,12,12,12,36,45,45,45,45,45,45,45,45,45,45,45,45,45,52,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,
0,0,0,0,0,16,77,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,77,17,0,0,0,0,0,0,0,0,0,80,80,80,80,80,80,80,0,0,0,0,0,80,80,80,80,0,0,0,0,80,0,0,0,0,0,0,0,0,80,0,0,0,0,80,0,0,80,0,0,0,0,0,0,0,0,0,16,12,12,12,12,36,45,45,45,45,45,45,45,45,45,45,45,45,45,52,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,
0,0,0,0,0,16,77,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,77,17,0,0,0,0,0,0,0,0,0,80,0,0,80,80,80,80,80,80,80,80,80,80,80,0,0,0,0,0,0,80,0,0,0,0,80,0,80,0,0,0,80,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,16,12,12,12,12,38,39,39,39,54,54,54,54,54,54,54,54,54,54,55,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,
0,0,0,0,0,16,77,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,77,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,80,0,0,0,0,0,0,0,0,16,12,12,12,12,12,12,12,17,63,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,
0,0,0,0,0,16,77,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,77,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,5,4,0,0,0,0,80,0,0,0,0,0,0,0,0,0,16,12,12,12,33,34,34,34,34,49,49,49,49,49,49,49,49,49,50,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,
0,0,0,0,0,16,77,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,77,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,14,15,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,80,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12,12,12,36,45,45,45,45,45,45,45,45,45,45,45,45,45,52,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,
0,0,0,0,0,16,77,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,77,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,24,12,12,23,14,14,14,14,14,14,15,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,24,12,12,12,36,45,45,45,45,45,45,45,45,45,45,45,45,45,52,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,
0,0,0,0,0,16,77,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,77,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12,33,34,34,34,34,34,34,34,35,23,14,15,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12,12,12,12,36,45,45,45,45,45,45,45,45,45,45,45,45,45,58,50,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,
0,0,0,0,0,16,73,74,74,74,74,74,74,74,74,79,74,74,74,74,74,74,74,74,75,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,24,33,44,45,45,45,45,45,45,45,43,34,35,23,14,15,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12,12,12,12,36,45,45,45,45,45,45,45,45,45,45,45,45,45,45,52,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,
0,0,0,0,0,18,19,19,19,19,19,19,19,19,19,25,19,19,19,19,19,19,19,19,19,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,33,44,45,45,45,45,45,45,45,45,45,45,43,34,35,23,15,0,0,0,0,0,0,2,0,0,0,0,0,80,80,80,80,0,0,0,0,0,0,0,16,12,12,12,12,36,45,45,45,45,45,45,45,45,45,45,45,45,45,45,52,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,36,45,45,45,45,45,45,45,45,45,45,45,45,45,43,35,23,14,15,0,0,0,0,2,0,0,0,0,80,80,80,80,80,0,0,0,0,0,0,0,16,12,12,12,12,36,45,45,45,45,45,45,45,45,45,45,45,45,45,45,58,50,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,36,45,45,45,45,45,45,45,45,45,45,45,45,45,45,43,35,12,17,0,0,0,0,2,0,0,0,80,80,80,80,80,80,80,80,0,0,0,0,0,16,12,12,12,12,36,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,52,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,36,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,43,35,23,15,0,0,0,2,0,0,0,80,80,80,80,80,80,80,80,0,0,0,0,0,16,12,12,12,12,36,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,58,50,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,36,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,37,12,17,0,0,0,2,0,0,0,80,80,80,80,80,80,80,80,80,0,0,0,0,16,12,12,12,12,36,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,52,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,
14,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,24,36,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,37,21,20,0,0,0,2,0,0,0,80,80,80,80,80,80,80,80,80,0,0,0,0,16,12,12,12,12,36,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,52,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,
12,12,23,14,14,15,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12,36,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,37,17,0,0,0,0,2,0,0,0,80,80,80,80,80,80,80,80,80,80,0,0,0,16,12,12,12,12,36,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,58,50,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,
12,12,12,12,12,23,14,14,15,0,0,0,0,0,0,0,0,3,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12,38,42,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,37,17,0,0,0,0,2,0,0,0,80,80,80,80,80,80,80,80,80,80,0,0,0,18,22,12,12,12,36,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,52,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,
34,34,35,12,12,12,12,12,23,15,0,0,0,0,0,0,0,0,0,3,6,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,22,12,36,45,45,45,45,45,45,45,45,45,45,45,45,45,45,41,40,23,15,0,0,0,2,0,0,0,80,80,80,80,80,80,80,80,80,80,0,0,0,0,16,12,12,12,36,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,58,50,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,
45,45,43,34,34,34,35,12,12,23,15,0,0,0,0,0,0,0,0,0,3,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12,38,42,45,45,45,45,45,45,45,45,45,45,45,45,45,37,12,12,17,0,0,0,2,0,0,0,80,80,80,80,80,80,80,80,80,80,0,0,0,0,16,12,12,12,36,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,58,50,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,
45,45,45,45,45,45,43,34,35,12,23,15,0,0,0,0,0,0,0,0,0,80,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,19,22,38,42,45,45,45,45,45,45,45,45,45,45,45,41,40,21,19,20,0,0,5,4,0,0,0,80,80,80,80,80,80,80,80,80,0,0,0,0,0,16,12,12,12,38,42,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,58,50,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,
45,45,45,45,45,45,45,45,43,35,12,17,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,22,38,39,42,45,45,45,45,45,45,45,45,41,40,21,20,0,0,0,0,2,0,0,0,0,0,80,80,80,80,80,80,80,0,0,0,0,5,1,28,12,12,12,12,36,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,52,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,
45,45,45,45,45,45,45,45,45,43,35,23,15,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,19,22,38,39,39,42,45,45,45,41,39,40,12,17,0,0,0,0,0,2,0,0,0,0,0,80,80,80,80,80,80,0,0,0,5,1,4,0,16,12,12,12,12,36,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,58,50,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,
45,45,45,45,45,45,45,45,45,45,43,35,23,14,15,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,19,19,22,38,39,39,39,40,21,19,19,20,0,0,0,0,5,4,0,0,0,0,0,0,80,80,80,80,80,0,0,5,4,0,0,0,16,12,12,12,12,36,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,52,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,
45,45,45,45,45,45,45,45,45,45,45,37,12,12,17,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,19,19,19,19,19,20,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,80,80,0,0,5,4,0,0,0,0,16,12,12,12,12,38,42,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,58,50,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,
39,42,45,45,45,45,45,45,45,45,45,43,35,12,23,15,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,16,12,12,12,12,12,36,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,58,50,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,
12,38,39,42,45,45,45,45,45,45,45,45,37,12,12,17,0,0,0,0,0,0,0,0,0,0,0,0,80,2,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,18,22,12,12,12,12,36,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,52,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,
12,12,12,38,42,45,45,45,45,45,45,45,43,35,12,23,15,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,16,12,12,12,12,38,42,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,58,50,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,
19,22,12,12,38,42,45,45,45,45,45,45,45,37,12,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,16,12,12,12,12,12,36,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,58,50,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,
0,18,22,12,12,38,42,45,45,45,45,45,45,43,35,12,23,15,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,18,22,12,12,12,12,36,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,52,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,
0,0,18,19,22,12,38,42,45,45,45,45,45,45,37,12,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,16,12,12,12,12,38,42,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,52,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,
0,0,0,0,18,22,12,38,42,45,45,45,45,45,37,12,12,23,15,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,80,0,0,0,80,0,0,80,0,0,80,0,0,0,80,0,0,80,0,0,0,80,2,80,0,0,0,80,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,18,22,12,12,12,12,36,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,52,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,
0,0,0,0,0,16,12,12,36,45,45,45,45,45,43,35,12,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,6,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12,12,12,12,36,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,58,50,47,47,47,47,47,47,47,47,47,47,47,47,47,47,
0,0,0,0,0,18,22,12,38,42,45,45,45,45,45,37,12,12,23,15,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,80,0,0,0,80,0,0,80,0,0,80,0,0,0,80,0,0,80,0,0,0,80,2,80,0,0,0,80,0,3,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12,12,12,12,36,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,52,47,47,47,47,47,47,47,47,47,47,47,47,47,47,
0,0,0,0,0,0,18,22,12,36,45,45,45,45,45,43,35,12,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,24,12,12,12,12,36,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,52,47,47,47,47,47,47,47,47,47,47,47,47,47,47,
0,0,0,0,0,0,0,18,22,38,42,45,45,45,45,45,37,12,12,23,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,24,12,12,12,12,12,12,36,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,58,50,47,47,47,47,47,47,47,47,47,47,47,47,47,
0,0,0,0,0,0,0,0,16,12,36,45,45,45,45,45,37,12,12,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,24,12,12,12,12,12,12,12,36,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,52,47,47,47,47,47,47,47,47,47,47,47,47,47,
0,0,0,0,0,0,0,0,18,22,36,45,45,45,45,45,37,12,12,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12,12,12,12,12,12,12,12,33,44,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,52,47,47,47,47,47,47,47,47,47,47,47,47,47,
